formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C21H31Br2N5O5	[M + Na]+	C21H31Br2N5NaO5+	Alkaloids	0.304	Ornithine alkaloids	0.611	Polyamines	0.284	Benzenoids	0.713	Phenol ethers	0.711					Phenol ethers	0.711	Organic compounds; Halobenzenes; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Oximes; Carboxylic acid amides; Oxime ethers; Aryl bromides; Carboxylic acid derivatives; Bromobenzenes; Organobromides; Secondary carboxylic acid amides; Carbonyl compounds; Isoxazolines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	614.058	187	3.118	836975220981926445	836974952781342507	836974952781342506	350	
1	C36H58N4O6	[M + Na]+	C36H58N4NaO6+	Amino acids and Peptides	0.640	Oligopeptides	0.992	Depsipeptides	0.454	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.954	Amino acids and derivatives	0.946	Valine and derivatives	0.652	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	665.424	187	3.121	836975141093016375	836974952856839987	836974952852645682	352	
1	C11H14Br4ClNO2	[M + K]+	C11H14Br4ClKNO2+	Terpenoids	0.498	Sesquiterpenoids	0.588	Phenylethylamines	0.141	Benzenoids	0.928	Phenol ethers	0.591					Phenol ethers	0.591	Organic compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl bromides; Aryl chlorides; Bromobenzenes; Chlorobenzenes; Organobromides; Organochlorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	581.707	187	3.125	836975188761282466	836974952705845027	836974952705845026	348	
1	C5H9F2I3N2O4	[M + K]+	C5H9F2I3KN2O4+	Fatty acids	0.597	Nucleosides	0.148	Fatty alcohols	0.339	Organohalogen compounds	0.999	Halohydrins	0.687	Iodohydrins	0.728			Iodohydrins	0.728	Organic compounds; Alcohols and polyols; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Alkyl fluorides; Alkyl iodides; Organofluorides; Organoiodides; Halohydrins; Iodohydrins; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	618.730	187	3.125	836975242880388242	836974953217550171	836974953217550170	362	
1	C22H29N3O14S3	[M - H2O + H]+	C22H28N3O13S3+	Amino acids and Peptides	0.929	Oligopeptides	0.702	Thiodiketopiperazine alkaloids	0.235	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.945	Amino acids, peptides, and analogues	0.851	Amino acids and derivatives	0.838	Alpha amino acids and derivatives	0.743	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic sulfuric acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Secondary amines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	638.078	188	3.131	836975267660336751	836974952928143163	836974952928143162	354	
1	C25H23N4O6S4	[M - H2O + H]+	C25H22N4O5S4+	Amino acids and Peptides	0.961	Oligopeptides	0.293	Cyclamides	0.041	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	N-arylamides	0.747			N-arylamides	0.747	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Organosulfonamides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; N-arylamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	586.044	188	3.132	836975600541287042	836974952890394423	836974952890394422	353	
1	C39H61NO9	[M - H2O + H]+	C39H60NO8+	Polyketides	0.940	Macrolides	0.962	Open-chain polyketides	0.357	Phenylpropanoids and polyketides	0.593	Macrolides and analogues	0.826					Macrolides and analogues	0.826	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Polyols; Amines; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	670.429	188	3.140	836975374678005795	836974953003640643	836974953003640642	356	
1	C18H22N4O2	[M + H3N + H]+	C18H26N5O2+	Alkaloids	0.532	Small peptides	0.263	Dipeptides	0.073	Benzenoids	0.768	Benzene and substituted derivatives	0.749					Benzene and substituted derivatives	0.749	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	344.207	189	3.145	836975132133982900	836974953104303951	836974953104303950	359	
1	C31H53N7O7	[M - H2O + H]+	C31H52N7O6+	Amino acids and Peptides	0.986	Oligopeptides	0.988	Cyclic peptides	0.534	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.987	Peptides	0.617	Peptides	0.617	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	618.396	189	3.148	836975159677977902	836974953142052691	836974953142052690	360	
1	C30H57Cl2NO5	[M - H2O + H]+	C30H56Cl2NO4+	Fatty acids	0.384	Oligopeptides	0.513	Lipopeptides	0.455	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.987	Amino acids, peptides, and analogues	0.578	Amino acids and derivatives	0.571	Amino acids and derivatives	0.571	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organochlorides; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	564.360	189	3.148	836975157614380279	836974953037195079	836974953033000774	357	
1	C13H25ClN2O2	[M + Na]+	C13H25ClN2NaO2+	Alkaloids	0.518	Ornithine alkaloids	0.316	Tropane alkaloids	0.123	Organic acids and derivatives	0.568	Carboxylic acids and derivatives	0.559	Amino acids, peptides, and analogues	0.501	Amino acids and derivatives	0.501	Amino acids and derivatives	0.501	Organic compounds; Amino acids, peptides, and analogues; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl chlorides; Chlorobenzenes; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Amines; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	299.149	189	3.148	836975127641883137	836974953070749515	836974953066555210	358	
1	C40H61N3O6	[M + Na]+	C40H61N3NaO6+	Amino acids and Peptides	0.548	Oligopeptides	0.990	Microcolins and mirabimids	0.620	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.971	Amino acids and derivatives	0.966	Alpha amino acid esters	0.520	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Benzene and substituted derivatives; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	702.448	189	3.154	836975128719819334	836974953259493215	836974953255298910	363	
1	C24H33Br2FN4O6	[M + H]+	C24H34Br2FN4O6+	Amino acids and Peptides	0.417	Ornithine alkaloids	0.564	Polyamines	0.256	Organic acids and derivatives	0.965	Carboxylic acids and derivatives	0.947	Amino acids, peptides, and analogues	0.736	Amino acids and derivatives	0.731	Amino acids and derivatives	0.731	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl bromides; Aryl fluorides; Carboxylic acid derivatives; Bromobenzenes; Fluorobenzenes; Organobromides; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Aryl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	651.081	189	3.155	836975242020555903	836974953297241955	836974953297241954	364	
1	C26H24N4O8S2	[M + K]+	C26H24KN4O8S2+	Amino acids and Peptides	0.984	β-lactams	0.368	Thiodiketopiperazine alkaloids	0.092	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.968	Amino acids, peptides, and analogues	0.931	Amino acids and derivatives	0.927	Alpha amino acids and derivatives	0.925	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Azetidines; Lactams; Beta lactams; Piperazines; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Thiohemiaminal derivatives; Dioxopiperazines; Thiodioxopiperazines; Carbonyl compounds; Benzene and substituted derivatives; Diazinanes; Benzenoids; 2,5-dioxopiperazines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	623.067	190	3.163	836975141860574066	836974953368545131	836974953368545130	366	
1	C29H25ClN6O8S	[M + Na]+	C29H25ClN6NaO8S+	Amino acids and Peptides	0.843	Oligopeptides	0.611	Cephalosporins	0.132	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.983	Amino acids, peptides, and analogues	0.955	Amino acids and derivatives	0.954	N-acyl-alpha amino acids and derivatives	0.762	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Organochlorides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	675.101	190	3.164	836975502461678547	836974953406293871	836974953406293870	367	
1	C11H21ClO5	[M + Na]+	C11H21ClNaO5+	Fatty acids	0.374	Macrolides	0.239	Macrolide lactones	0.121	Benzenoids	0.547	Benzene and substituted derivatives	0.578	Halobenzenes	0.490	Chlorobenzenes	0.510	Chlorobenzenes	0.510	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	291.097	190	3.166	836975147845845985	836974953444042611	836974953444042610	368	
1	C16H27As2N3O4S4	[M + K]+	C16H27As2KN3O4S4+	Terpenoids	0.086	Oligopeptides	0.062	Pinane monoterpenoids	0.143	Benzenoids	0.827							Benzenoids	0.827	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organoarsenic compounds; Organometallic compounds; Carboxylic acid amides; Organometalloid compounds; Benzenoids; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Trivalent organic arsenic compounds; Azacyclic compounds; Hydrocarbon derivatives; Sulfur-containing organoarsenic compounds; Oxygen-containing organoarsenic compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	641.894	190	3.168	836975163507377570	836974953485985655	836974953485985654	369	
1	C32H56N4O9	[M - H2O + H]+	C32H55N4O8+	Polyketides	0.709	Oligopeptides	0.971	Depsipeptides	0.690	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.973	Amino acids and derivatives	0.967	Alpha amino acids and derivatives	0.905	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Macrolides and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	623.402	190	3.169	836975161007572341	836974953523734395	836974953523734394	370	
1	C39H60N6O7	[M - H2O + H]+	C39H59N6O6+	Amino acids and Peptides	0.983	Oligopeptides	0.991	Cyclic peptides	0.561	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.988	Peptides	0.601	Peptides	0.601	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	707.452	191	3.181	836975607633855277	836974953607620483	836974953607620482	372	
1	C20H37Br2N9O9	[M - H2O + H]+	C20H36Br2N9O8+	Carbohydrates	0.856	Oligopeptides	0.741	Aminoglycosides	0.710	Organic oxygen compounds	1.000	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.629	Aminosaccharides	0.611	4,6-disubstituted 2-deoxystreptamines	0.502	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Cyclic alcohols and derivatives; Organobromides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Aminocyclitol glycosides; Carbonyl compounds; Amines; Primary amines; Cyclitols and derivatives; Aminocyclitols and derivatives; Cyclohexanols; Cyclohexylamines; Aminosaccharides; 4,6-disubstituted 2-deoxystreptamines; 2-deoxystreptamine aminoglycosides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	688.104	191	3.187	836975239394921530	836974953649563527	836974953649563526	373	
1	C8H14I3NO7	[M + K]+	C8H14I3KNO7+	Carbohydrates	0.789	Aminosugars and aminoglycosides	0.228	Halogenated fatty acids	0.275	Organohalogen compounds	0.996	Halohydrins	0.382	Iodohydrins	0.664			Iodohydrins	0.664	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl iodides; Organoiodides; Carbonyl compounds; Iodohydrins; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	655.753	191	3.191	836975572074545214	836974953725061007	836974953725061006	375	
1	C39H68N2O12	[M - H2O + H]+	C39H67N2O11+	Alkaloids	0.852	Pseudoalkaloids (transamidation)	0.915	Steroidal alkaloids	0.942	Lipids and lipid-like molecules	0.588	Steroids and steroid derivatives	0.605	Steroidal alkaloids	0.758	Cerveratrum-type alkaloids	0.577	Cerveratrum-type alkaloids	0.577	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Piperidines; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; Trialkylamines; Polyols; Azasteroids and derivatives; Amines; Tertiary amines; Alkanolamines; Steroidal alkaloids; Cerveratrum-type alkaloids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	739.471	192	3.196	836975175779911379	836974953767004051	836974953767004050	376	
1	C35H56N6O7	[M - H2O + H]+	C35H55N6O6+	Amino acids and Peptides	0.973	Oligopeptides	0.961	Cyclic peptides	0.553	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.986	Peptides	0.724	Peptides	0.724	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	655.417	192	3.196	836975184755722090	836974953804752791	836974953804752790	377	
1	C31H55BN8O8	[M - H2O + H]+	C31H54BN8O7+	Amino acids and Peptides	0.957	Oligopeptides	0.992	Cyclic peptides	0.431	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.983	Peptides	0.703	Peptides	0.703	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Boronic acids; Organometallic compounds; Carboxylic acid amides; Boronic acid derivatives; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Organometalloid compounds; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Organoboron compounds; N-acylpyrrolidines; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	660.425	192	3.201	836975363898644221	836974953842501531	836974953842501530	378	
1	C36H67N5O12	[M - H2O + H]+	C36H66N5O11+	Polyketides	0.705	Oligopeptides	0.982	Depsipeptides	0.797	Organic acids and derivatives	0.999	Peptidomimetics	0.591	Depsipeptides	0.602	Cyclic depsipeptides	0.701	Cyclic depsipeptides	0.701	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	744.475	192	3.206	836975187108726659	836974953922193315	836974953917999010	380	
1	C26H27N3O13S	[M + K]+	C26H27KN3O13S+	Shikimates and Phenylpropanoids	0.265	β-lactams	0.056	Simple coumarins	0.064	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.973	Amino acids, peptides, and analogues	0.851	Amino acids and derivatives	0.848	Alpha amino acid amides	0.516	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Anilides; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Phenol ethers; Benzenoids; N-arylamides; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	660.090	193	3.209	836975237092248607	836974953997690795	836974953997690794	382	
1	C22H29N9O13P2	[M + Na]+	C22H29N9NaO13P2+	Carbohydrates	0.994	Nucleosides	0.938	Purine nucleotides	0.950	Nucleosides, nucleotides, and analogues	0.992	Flavin nucleotides	0.700					Flavin nucleotides	0.700	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Alloxazines and isoalloxazines; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Monoalkylamines; Carboxylic acid amides; Flavins; Aminopyrimidines and derivatives; Nicotinamide nucleotides; Purine nucleotide sugars; Flavin nucleotides; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside diphosphates; Secondary alcohols; Imidazopyrimidines; Organic pyrophosphates; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	712.125	193	3.210	836975141801853795	836974953880250271	836974953880250270	379	
