formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C14H30O7	[M + H3N + H]+	C14H34NO7+	Fatty acids	0.957	Fatty acyls	0.512	Fatty alcohols	0.108	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Ethers	0.994	Dialkyl ethers	0.994	Dialkyl ethers	0.994	Organic compounds; Ethers; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	328.233	134	2.237	836975621487641708	836974949308458439	836974949308458438	246	
1	C9H8O4	[M - H2O + H]+	C9H7O3+	Shikimates and Phenylpropanoids	0.968	Phenylpropanoids (C6-C3)	0.981	Cinnamic acids and derivatives	0.985	Phenylpropanoids and polyketides	0.959	Cinnamic acids and derivatives	0.920	Hydroxycinnamic acids and derivatives	0.944	Coumaric acids and derivatives	0.924	Coumaric acids and derivatives	0.924	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	163.039	134	2.237	836975112806629248	836974949153269175	836974949153269174	241	
4	C32H52N6O6	[M + Na]+	C32H52N6NaO6+	Amino acids and Peptides	0.983	Oligopeptides	0.835	Cyclic peptides	0.380	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.973	Peptides	0.572	Peptides	0.572	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	639.384	135	2.243	836975206696126773	836974949270709699	836974949266515394	245	
2	C14H20N2O6S2	[M + H]+	C14H21N2O6S2+	Amino acids and Peptides	0.556	Histidine alkaloids	0.175	Imidazole alkaloids	0.180	Organic acids and derivatives	0.978	Organic sulfonic acids and derivatives	0.755	Organosulfonic acids and derivatives	0.754			Organosulfonic acids and derivatives	0.754	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Carbonyl compounds; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	377.084	135	2.251	836975167722653178	836974949614642663	836974949614642662	254	
1	C37H63N7O8	[M - H2O + H]+	C37H62N7O7+	Polyketides	0.646	Oligopeptides	0.999	Depsipeptides	0.818	Organic acids and derivatives	1.000	Peptidomimetics	0.858	Depsipeptides	0.879	Cyclic depsipeptides	0.802	Cyclic depsipeptides	0.802	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Pyrrolidine carboxylic acids and derivatives; Depsipeptides; Cyclic depsipeptides; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	716.471	137	2.279	836975148953142294	836974949459453399	836974949459453398	250	
2	C32H52N6O6	[M - H2O + H]+	C32H51N6O5+	Amino acids and Peptides	0.994	Oligopeptides	0.922	Cyclic peptides	0.287	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.973	Amino acids and derivatives	0.965	N-acyl-alpha amino acids and derivatives	0.704	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	599.392	137	2.280	836975106653584706	836974949383955919	836974949379761614	248	
2	C16H18O9	[M + H]+	C16H19O9+	Shikimates and Phenylpropanoids	0.992	Phenylpropanoids (C6-C3)	0.997	Cinnamic acids and derivatives	0.997	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.993	Cyclic alcohols and derivatives	0.986	Quinic acids and derivatives	0.982	Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Hydroxycinnamic acids and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cyclitols and derivatives; Quinic acids and derivatives; Cyclohexanols; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	355.102	137	2.288	836975125897052548	836974949501396443	836974949501396442	251	
1	C9H8O4	[M - H2O + H]+	C9H7O3+	Shikimates and Phenylpropanoids	0.969	Phenylpropanoids (C6-C3)	0.981	Cinnamic acids and derivatives	0.986	Phenylpropanoids and polyketides	0.960	Cinnamic acids and derivatives	0.923	Hydroxycinnamic acids and derivatives	0.945	Coumaric acids and derivatives	0.925	Coumaric acids and derivatives	0.925	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	163.039	139	2.309	836975103046483042	836974949539145183	836974949539145182	252	
1	C40H59N7O7	[M + H]+	C40H60N7O7+	Amino acids and Peptides	0.987	Oligopeptides	0.992	Cyclic peptides	0.748	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.992	Peptides	0.734	Peptides	0.734	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	750.453	139	2.314	836975126492643750	836974949581088227	836974949581088226	253	
1	C34H53N5O6	[M + H3N + H]+	C34H57N6O6+	Amino acids and Peptides	0.873	Oligopeptides	0.976	Cyclic peptides	0.322	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.965	Amino acids and derivatives	0.958	Alpha amino acids and derivatives	0.911	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	645.434	139	2.325	836975126127739278	836974949698528751	836974949698528750	256	
1	C23H40N6O9	[M - H2O + H]+	C23H39N6O8+	Amino acids and Peptides	0.926	Oligopeptides	0.951	Cyclic peptides	0.878	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.649	Amino acids and derivatives	0.606	Amino acids and derivatives	0.606	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	527.284	143	2.380	836975160290346331	836974949740471795	836974949740471794	257	
2	C26H42N4O7	[M - H2O + H]+	C26H41N4O6+	Amino acids and Peptides	0.899	Oligopeptides	0.853	Cyclic peptides	0.631	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.842	Amino acids and derivatives	0.814	Alpha amino acids and derivatives	0.696	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	505.302	143	2.385	836975143039173543	836974949782414839	836974949782414838	258	
3	C17H36N4O8	[M + H3N + H]+	C17H40N5O8+	Carbohydrates	0.607	Aminosugars and aminoglycosides	0.354	Aminoglycosides	0.217	Organic acids and derivatives	0.961	Carboxylic acids and derivatives	0.912	Amino acids, peptides, and analogues	0.646	Amino acids and derivatives	0.634	Amino acids and derivatives	0.634	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	442.286	145	2.417	836975122893930778	836974949908243971	836974949908243970	262	
1	C13H28N4O4	[M + Na]+	C13H28N4NaO4+	Amino acids and Peptides	0.882	Small peptides	0.852	Dipeptides	0.617	Organic acids and derivatives	0.972	Carboxylic acids and derivatives	0.950	Amino acids, peptides, and analogues	0.845	Amino acids and derivatives	0.839	Alpha amino acids and derivatives	0.677	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	327.201	147	2.447	836975106175433998	836974949945992711	836974949945992710	264	
1	C41H74N8O9	[M + K]+	C41H74KN8O9+	Amino acids and Peptides	0.886	Oligopeptides	0.995	Linear peptides	0.376	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.992	Peptides	0.670	Peptides	0.670	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Alpha amino acid amides; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	861.521	151	2.512	836975239478807625	836974950021490191	836974950017295886	269	
1	C9H8O4	[M - H2O + H]+	C9H7O3+	Shikimates and Phenylpropanoids	0.952	Phenylpropanoids (C6-C3)	0.908	Cinnamic acids and derivatives	0.891	Benzenoids	0.995	Phenols	0.634					Phenols	0.634	Organic compounds; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	163.039	153	2.544	836975126920462830	836974950063433235	836974950063433234	270	
1	C22H40N2O4S	[M - H2O + H]+	C22H39N2O3S+	Amino acids and Peptides	0.744	Oligopeptides	0.327	Open-chain polyketides	0.196	Organic acids and derivatives	0.986	Carboxylic acids and derivatives	0.975	Amino acids, peptides, and analogues	0.516	Amino acids and derivatives	0.505	Amino acids and derivatives	0.505	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	411.268	155	2.583	836975119081308328	836974950193456671	836974950193456670	275	
1	C29H49N7O10	[M - H2O + H]+	C29H48N7O9+	Amino acids and Peptides	0.943	Oligopeptides	0.998	Cyclic peptides	0.909	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.988	Peptides	0.702	Oligopeptides	0.607	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	638.353	155	2.586	836975131550974622	836974950235399715	836974950235399714	276	
4	C22H46N10O5	[M + Na]+	C22H46N10NaO5+	Amino acids and Peptides	0.973	Oligopeptides	0.932	Cyclic peptides	0.731	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.914	Peptides	0.575	Peptides	0.575	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	553.355	159	2.651	836975141168513870	836974950277342759	836974950277342758	279	
4	C14H7Br2ClN2O2S	[M + Na]+	C14H7Br2ClN2NaO2S+	Alkaloids	0.434	Proline alkaloids	0.135	Pyrrole alkaloids	0.131	Organohalogen compounds	1.000	Aryl halides	0.999	Aryl bromides	0.994			Aryl bromides	0.994	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl bromides; Aryl chlorides; Organobromides; Organochlorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	482.815	160	2.664	836975161276007823	836974950315091499	836974950315091498	280	
1	C29H44N6O2	[M + Na]+	C29H44N6NaO2+	Alkaloids	0.548	Linear polyketides	0.053	Open-chain polyketides	0.034	Organic acids and derivatives	0.965	Carboxylic acids and derivatives	0.955	Amino acids, peptides, and analogues	0.702	Amino acids and derivatives	0.699	Amino acids and derivatives	0.699	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Diazines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	531.342	161	2.692	836975154707727481	836974950357034543	836974950357034542	281	
3	C22H42N10O6	[M + H3N + H]+	C22H46N11O6+	Amino acids and Peptides	0.977	Oligopeptides	0.975	Cyclic peptides	0.627	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.957	Amino acids, peptides, and analogues	0.881	Peptides	0.522	Peptides	0.522	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	560.362	163	2.713	836975232457542552	836974950398977587	836974950398977586	282	
2	C35H56N8O10	[M + H]+	C35H57N8O10+	Amino acids and Peptides	0.936	Oligopeptides	0.998	Cyclic peptides	0.925	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.984	Peptides	0.790	Oligopeptides	0.680	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	749.421	164	2.732	836975168301467153	836974950478669371	836974950478669370	284	
1	C28H44N2O7	[M + H3N + H]+	C28H48N3O7+	Amino acids and Peptides	0.596	Macrolides	0.530	Open-chain polyketides	0.330	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.989	Amino acids, peptides, and analogues	0.644	Amino acids and derivatives	0.632	Amino acids and derivatives	0.632	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	538.350	166	2.771	836975200689883351	836974950583526979	836974950583526978	288	
1	C16H13AsN2O11S2	[M + K]+	C16H13AsKN2O11S2+	Polyketides	0.168	Oligopeptides	0.043	Simple coumarins	0.049	Benzenoids	0.967	Benzene and substituted derivatives	0.670					Benzene and substituted derivatives	0.670	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organoarsenic compounds; Organometallic compounds; Sulfonyls; Organosulfonic acids; Organometalloid compounds; Benzene and substituted derivatives; Benzenoids; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Pentavalent organic arsenic compounds; Hydrocarbon derivatives; Pentaorganoarsanes; Sulfur-containing organoarsenic compounds; Oxygen-containing organoarsenic compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	586.876	166	2.771	836975111586086701	836974950625470023	836974950621275718	289	
1	C23H45N7O5	[M + Na]+	C23H45N7NaO5+	Amino acids and Peptides	0.918	Oligopeptides	0.837	Tripeptides	0.537	Organic acids and derivatives	0.986	Carboxylic acids and derivatives	0.969	Amino acids, peptides, and analogues	0.903	Amino acids and derivatives	0.887	N-acyl-alpha amino acids and derivatives	0.525	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	522.337	168	2.800	836975138257666812	836974950667413067	836974950667413066	290	
1	C37H59N3O6	[M + Na]+	C37H59N3NaO6+	Amino acids and Peptides	0.530	Oligopeptides	0.954	Depsipeptides	0.403	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.946	Amino acids and derivatives	0.939	Alpha amino acids and derivatives	0.841	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	664.424	169	2.822	836975232411405190	836974950747104851	836974950747104850	292	
1	C34H57N3O7	[M + Na]+	C34H57N3NaO7+	Amino acids and Peptides	0.440	Oligopeptides	0.959	Depsipeptides	0.310	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.946	Amino acids and derivatives	0.938	Alpha amino acids and derivatives	0.860	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Macrolides and analogues; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Macrolide lactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	642.410	172	2.860	836975170054686305	836974950868739679	836974950864545374	297	
